Date,Day,Mood,Productivity Score,Energy Level,Gym,Day Type,Reading,Sleep Hours,Games Played,Music Related,Custom Activities
2025-01-16,Thursday,Neutral,3,High,['Cardio'],Office,False,6.5,['Clash Royale'],['Composition'],"['Meditation', 'Work in HabitLens', 'Cooking']"
2025-01-15,Wednesday,Good,5,Low,"['Cardio', 'Legs Day']",Office,False,6.4,['Zelda'],[],"['Meditation', 'Dinner with Cami', 'Hangout with Cami']"
2025-01-14,Tuesday,Meh,5,Medium,['Back Day'],Office,True,4.0,[],['Composition'],['Hangout with Cami']
2025-01-13,Monday,Neutral,1,Medium,['Cardio'],Weekend,False,5.7,['Clash Royale'],"['Practice', 'Recording']",[]
2025-01-12,Sunday,Good,2,Medium,['Back Day'],Weekend,False,7.6,['Zelda'],"['Composition', 'Bass', 'Vocals']","['Hangout with Cami', 'Cooking', 'Dinner with Cami']"
2025-01-11,Saturday,Great,4,Very High,"['Legs Day', 'Arms Day']",Weekend,True,6.0,['Zelda'],['Composition'],"['Cooking', 'Work in HabitLens']"
2025-01-10,Friday,Neutral,4,Very Low,"['Chest Day', 'Cardio']",Classes,True,6.8,"[""Baldur's Gate"", 'Zelda']","['Bass', 'Vocals']",['Cooking']
2025-01-09,Thursday,Neutral,5,Medium,['Back Day'],Classes,True,6.5,"[""Baldur's Gate""]","['Listening', 'Bass']","['Dinner with Cami', 'Hangout with Cami', 'Meditation']"
2025-01-08,Wednesday,Great,4,Medium,[],Classes,False,6.9,"[""Baldur's Gate""]","['Listening', 'Composition']",[]
2025-01-07,Tuesday,Good,3,Medium,['Chest Day'],Classes,True,5.8,[],"['Practice', 'Vocals']","['Hangout with Cami', 'Work in HabitLens', 'Dinner with Cami']"
2025-01-06,Monday,Great,1,Medium,[],Classes,True,7.1,[],[],"['Cooking', 'Meditation', 'Work in HabitLens']"
2025-01-05,Sunday,Sad,2,Very High,['Chest Day'],Weekend,True,9.0,"['Clash Royale', ""Baldur's Gate""]",['Recording'],['Cooking']
2025-01-04,Saturday,Neutral,1,Very High,[],Weekend,True,7.5,['Chess'],"['Bass', 'Practice', 'Recording']",[]
2025-01-03,Friday,Neutral,1,Medium,[],Weekend,True,6.4,['Zelda'],['Practice'],['Dinner with Cami']
2025-01-02,Thursday,Neutral,5,Low,"['Legs Day', 'Chest Day']",Office,True,7.7,[],"['Composition', 'Listening', 'Practice']","['Meditation', 'Work in HabitLens', 'Hangout with Cami']"
2025-01-01,Wednesday,Good,5,Very Low,['Arms Day'],Weekend,True,7.4,['Clash Royale'],['Listening'],"['Work in HabitLens', 'Cooking', 'Meditation']"
2024-12-31,Tuesday,Good,1,Medium,[],Classes,True,5.9,[],"['Bass', 'Guitar', 'Composition']","['Dinner with Cami', 'Work in HabitLens', 'Hangout with Cami']"
2024-12-30,Monday,Neutral,1,High,[],Home office,True,9.0,"['Clash Royale', ""Baldur's Gate""]","['Practice', 'Guitar']","['Meditation', 'Cooking', 'Dinner with Cami']"
2024-12-29,Sunday,Good,3,Very High,['Back Day'],Weekend,False,6.4,"[""Baldur's Gate""]","['Piano', 'Listening', 'Vocals']","['Work in HabitLens', 'Dinner with Cami', 'Meditation']"
2024-12-28,Saturday,Good,3,High,[],Weekend,True,7.9,['Clash Royale'],[],"['Dinner with Cami', 'Cooking', 'Meditation']"
2024-12-27,Friday,Sad,1,Very High,[],Office,False,5.7,"[""Baldur's Gate"", 'Zelda']",[],[]
2024-12-26,Thursday,Good,5,Very High,"['Arms Day', 'Chest Day']",Office,False,5.5,[],[],['Dinner with Cami']
2024-12-25,Wednesday,Great,5,Medium,['Back Day'],Home office,False,5.8,['Zelda'],[],['Meditation']
2024-12-24,Tuesday,Meh,4,Medium,[],Office,False,5.9,[],"['Composition', 'Vocals']","['Hangout with Cami', 'Meditation']"
2024-12-23,Monday,Great,1,Low,"['Cardio', 'Back Day']",Classes,True,5.4,"['Chess', 'Zelda']",[],['Hangout with Cami']
2024-12-22,Sunday,Good,1,Medium,[],Weekend,False,8.4,[],"['Practice', 'Guitar', 'Bass']","['Hangout with Cami', 'Meditation', 'Work in HabitLens']"
2024-12-21,Saturday,Good,3,High,[],Weekend,False,7.2,[],"['Practice', 'Recording', 'Bass']",[]
2024-12-20,Friday,Neutral,3,Very Low,"['Arms Day', 'Chest Day']",Office,False,6.7,[],"['Practice', 'Composition', 'Bass']",[]
2024-12-19,Thursday,Great,3,High,[],Home office,True,7.2,"[""Baldur's Gate""]","['Vocals', 'Piano']","['Work in HabitLens', 'Meditation']"
2024-12-18,Wednesday,Good,2,Low,['Cardio'],Classes,False,6.8,"[""Baldur's Gate"", 'Chess']",['Vocals'],"['Meditation', 'Cooking', 'Dinner with Cami']"
2024-12-17,Tuesday,Good,2,Medium,['Legs Day'],Classes,True,6.8,[],[],['Dinner with Cami']
2024-12-16,Monday,Neutral,4,High,['Chest Day'],Office,False,6.5,"['Zelda', ""Baldur's Gate""]",['Composition'],"['Hangout with Cami', 'Meditation', 'Work in HabitLens']"
2024-12-15,Sunday,Meh,2,High,['Back Day'],Weekend,True,5.1,[],"['Listening', 'Composition', 'Practice']",['Hangout with Cami']
2024-12-14,Saturday,Neutral,4,Very Low,[],Weekend,True,8.1,[],['Guitar'],"['Dinner with Cami', 'Hangout with Cami']"
2024-12-13,Friday,Amazing,5,Medium,['Cardio'],Office,True,5.5,[],"['Practice', 'Bass', 'Vocals']","['Hangout with Cami', 'Meditation', 'Dinner with Cami']"
2024-12-12,Thursday,Neutral,1,Very High,[],Classes,True,6.8,"['Chess', ""Baldur's Gate""]",[],[]
2024-12-11,Wednesday,Good,4,High,[],Office,False,7.3,"[""Baldur's Gate"", 'Chess']","['Vocals', 'Recording']","['Dinner with Cami', 'Cooking', 'Hangout with Cami']"
2024-12-10,Tuesday,Neutral,1,Low,['Back Day'],Classes,True,5.2,['Chess'],"['Practice', 'Vocals', 'Piano']",[]
2024-12-09,Monday,Great,1,Low,"['Cardio', 'Chest Day']",Classes,False,5.8,"[""Baldur's Gate"", 'Zelda']",[],[]
2024-12-08,Sunday,Good,2,Medium,['Cardio'],Weekend,False,7.8,"['Clash Royale', 'Zelda']",[],"['Work in HabitLens', 'Meditation']"
2024-12-07,Saturday,Neutral,2,Low,"['Legs Day', 'Back Day']",Weekend,True,6.5,[],['Recording'],"['Meditation', 'Work in HabitLens', 'Cooking']"
2024-12-06,Friday,Sad,3,High,"['Arms Day', 'Legs Day']",Home office,False,7.8,[],[],"['Cooking', 'Meditation']"
2024-12-05,Thursday,Good,3,High,[],Weekend,True,4.9,"[""Baldur's Gate"", 'Zelda']",[],"['Dinner with Cami', 'Cooking', 'Meditation']"
2024-12-04,Wednesday,Neutral,4,High,"['Arms Day', 'Cardio']",Home office,False,9.0,"[""Baldur's Gate""]",['Practice'],[]
2024-12-03,Tuesday,Great,1,Medium,[],Office,True,8.4,['Zelda'],"['Recording', 'Guitar']","['Hangout with Cami', 'Cooking']"
2024-12-02,Monday,Good,4,Low,[],Classes,True,7.0,[],[],"['Cooking', 'Meditation']"
2024-12-01,Sunday,Great,5,Medium,"['Legs Day', 'Chest Day']",Weekend,False,6.0,"[""Baldur's Gate""]","['Bass', 'Recording']",['Hangout with Cami']
2024-11-30,Saturday,Meh,5,Very High,"['Arms Day', 'Chest Day']",Weekend,True,8.7,['Zelda'],"['Recording', 'Practice', 'Composition']","['Meditation', 'Hangout with Cami', 'Cooking']"
2024-11-29,Friday,Great,3,Very Low,[],Office,False,6.1,"['Zelda', ""Baldur's Gate""]",['Recording'],['Hangout with Cami']
2024-11-28,Thursday,Meh,3,High,"['Back Day', 'Arms Day']",Classes,False,8.4,[],[],[]
2024-11-27,Wednesday,Good,5,Low,[],Home office,True,7.2,"['Zelda', 'Clash Royale']",['Bass'],['Cooking']
2024-11-26,Tuesday,Great,1,Medium,['Chest Day'],Home office,False,6.2,[],"['Composition', 'Piano']",[]
2024-11-25,Monday,Great,1,Low,"['Legs Day', 'Chest Day']",Classes,True,8.3,['Chess'],"['Listening', 'Recording', 'Guitar']",[]
2024-11-24,Sunday,Good,3,Low,[],Weekend,False,4.5,['Clash Royale'],[],[]
2024-11-23,Saturday,Good,3,Very High,"['Chest Day', 'Legs Day']",Weekend,True,8.2,['Zelda'],[],"['Cooking', 'Hangout with Cami']"
2024-11-22,Friday,Great,2,Medium,[],Office,True,6.4,['Zelda'],[],"['Cooking', 'Hangout with Cami', 'Work in HabitLens']"
2024-11-21,Thursday,Sad,5,Low,[],Home office,False,5.9,[],"['Guitar', 'Listening', 'Piano']",['Dinner with Cami']
2024-11-20,Wednesday,Good,2,High,"['Arms Day', 'Back Day']",Classes,False,7.0,"['Clash Royale', ""Baldur's Gate""]",['Practice'],"['Meditation', 'Hangout with Cami', 'Dinner with Cami']"
2024-11-19,Tuesday,Amazing,1,Medium,[],Office,False,6.5,[],['Practice'],"['Hangout with Cami', 'Work in HabitLens', 'Cooking']"
2024-11-18,Monday,Good,2,Medium,"['Back Day', 'Legs Day']",Office,False,6.1,[],['Guitar'],['Work in HabitLens']
2024-11-17,Sunday,Neutral,3,Low,"['Arms Day', 'Back Day']",Weekend,True,5.5,"['Chess', 'Clash Royale']",[],[]
2024-11-16,Saturday,Amazing,4,Medium,"['Cardio', 'Arms Day']",Weekend,True,6.6,"['Clash Royale', 'Zelda']",['Piano'],"['Meditation', 'Hangout with Cami']"
2024-11-15,Friday,Great,1,Medium,['Cardio'],Classes,False,7.6,"['Chess', ""Baldur's Gate""]","['Guitar', 'Listening']","['Hangout with Cami', 'Dinner with Cami', 'Cooking']"
2024-11-14,Thursday,Neutral,1,Very High,['Arms Day'],Office,False,7.8,['Chess'],['Listening'],"['Work in HabitLens', 'Cooking']"
2024-11-13,Wednesday,Great,5,Low,[],Office,False,6.7,['Chess'],[],"['Cooking', 'Dinner with Cami', 'Meditation']"
2024-11-12,Tuesday,Sad,1,Medium,[],Office,True,7.3,"['Zelda', 'Chess']",['Vocals'],"['Cooking', 'Dinner with Cami']"
2024-11-11,Monday,Neutral,2,High,['Cardio'],Weekend,True,6.5,['Zelda'],[],['Meditation']
2024-11-10,Sunday,Neutral,5,High,['Chest Day'],Weekend,True,6.0,"['Clash Royale', 'Chess']",[],[]
2024-11-09,Saturday,Good,5,Medium,[],Weekend,True,7.2,[],['Piano'],"['Dinner with Cami', 'Hangout with Cami', 'Work in HabitLens']"
2024-11-08,Friday,Great,3,Medium,['Legs Day'],Office,True,8.6,[],[],"['Dinner with Cami', 'Cooking']"
2024-11-07,Thursday,Amazing,3,Low,[],Classes,False,9.0,"['Zelda', ""Baldur's Gate""]",[],"['Cooking', 'Hangout with Cami', 'Work in HabitLens']"
2024-11-06,Wednesday,Great,2,High,"['Arms Day', 'Chest Day']",Home office,False,5.7,"[""Baldur's Gate""]","['Recording', 'Bass']",[]
2024-11-05,Tuesday,Amazing,5,High,"['Cardio', 'Chest Day']",Office,False,6.1,"[""Baldur's Gate"", 'Chess']",['Composition'],['Hangout with Cami']
2024-11-04,Monday,Good,1,Very Low,[],Home office,True,6.6,[],['Bass'],"['Work in HabitLens', 'Hangout with Cami']"
2024-11-03,Sunday,Amazing,4,High,"['Cardio', 'Back Day']",Weekend,True,8.8,['Clash Royale'],[],"['Hangout with Cami', 'Cooking']"
2024-11-02,Saturday,Neutral,3,Medium,['Cardio'],Weekend,True,6.6,['Clash Royale'],[],"['Work in HabitLens', 'Meditation', 'Cooking']"
2024-11-01,Friday,Neutral,2,High,[],Classes,False,8.3,['Clash Royale'],[],['Cooking']
2024-10-31,Thursday,Great,2,High,['Arms Day'],Office,False,6.1,"[""Baldur's Gate""]",['Practice'],"['Dinner with Cami', 'Cooking']"
2024-10-30,Wednesday,Great,3,Low,['Chest Day'],Office,True,7.9,['Zelda'],['Piano'],"['Work in HabitLens', 'Hangout with Cami', 'Dinner with Cami']"
2024-10-29,Tuesday,Sad,5,Medium,['Arms Day'],Office,True,5.9,"[""Baldur's Gate"", 'Zelda']","['Piano', 'Guitar']",['Dinner with Cami']
2024-10-28,Monday,Neutral,3,Very Low,"['Chest Day', 'Cardio']",Classes,False,6.8,[],[],['Work in HabitLens']
2024-10-27,Sunday,Neutral,5,Medium,"['Arms Day', 'Chest Day']",Weekend,False,8.7,"[""Baldur's Gate"", 'Chess']","['Practice', 'Vocals', 'Guitar']",['Dinner with Cami']
2024-10-26,Saturday,Great,4,Medium,['Back Day'],Weekend,False,8.1,['Chess'],[],[]
2024-10-25,Friday,Good,4,Medium,"['Arms Day', 'Legs Day']",Classes,True,7.0,['Clash Royale'],"['Listening', 'Recording', 'Practice']","['Meditation', 'Hangout with Cami', 'Cooking']"
2024-10-24,Thursday,Neutral,3,Very Low,['Arms Day'],Home office,True,6.8,"[""Baldur's Gate""]",[],[]
2024-10-23,Wednesday,Good,1,High,['Legs Day'],Office,False,7.9,"[""Baldur's Gate""]",[],[]
2024-10-22,Tuesday,Good,3,Medium,"['Chest Day', 'Cardio']",Office,True,8.3,"[""Baldur's Gate""]","['Listening', 'Composition']",[]
2024-10-21,Monday,Great,3,High,[],Weekend,False,8.1,"['Chess', 'Zelda']",['Practice'],['Dinner with Cami']
2024-10-20,Sunday,Meh,4,High,"['Arms Day', 'Back Day']",Weekend,True,4.8,[],"['Recording', 'Vocals']",[]
2024-10-19,Saturday,Neutral,1,Medium,"['Chest Day', 'Arms Day']",Weekend,True,9.0,[],[],"['Hangout with Cami', 'Work in HabitLens']"
2024-10-18,Friday,Amazing,3,Medium,[],Classes,False,5.5,[],"['Vocals', 'Piano', 'Bass']",['Hangout with Cami']
2024-10-17,Thursday,Good,4,Medium,[],Weekend,True,7.7,"[""Baldur's Gate""]","['Vocals', 'Piano', 'Practice']","['Cooking', 'Work in HabitLens', 'Dinner with Cami']"
2024-10-16,Wednesday,Neutral,5,High,['Back Day'],Office,False,4.2,[],[],"['Meditation', 'Work in HabitLens']"
2024-10-15,Tuesday,Amazing,4,Medium,['Cardio'],Office,False,8.0,"['Zelda', 'Clash Royale']",['Piano'],[]
2024-10-14,Monday,Good,5,Medium,[],Home office,True,6.1,['Chess'],[],"['Dinner with Cami', 'Meditation', 'Hangout with Cami']"
2024-10-13,Sunday,Great,4,Medium,"['Arms Day', 'Legs Day']",Weekend,True,6.0,"[""Baldur's Gate""]","['Vocals', 'Bass', 'Composition']","['Dinner with Cami', 'Work in HabitLens', 'Meditation']"
2024-10-12,Saturday,Neutral,5,Very High,[],Weekend,True,6.8,['Chess'],"['Composition', 'Recording', 'Bass']","['Meditation', 'Cooking']"
2024-10-11,Friday,Amazing,1,Low,"['Back Day', 'Cardio']",Home office,True,8.8,[],['Practice'],[]
2024-10-10,Thursday,Neutral,1,Medium,[],Weekend,False,8.0,[],"['Bass', 'Practice']","['Dinner with Cami', 'Cooking', 'Work in HabitLens']"
2024-10-09,Wednesday,Neutral,2,Low,[],Home office,True,6.1,"[""Baldur's Gate"", 'Clash Royale']",[],[]
2024-10-08,Tuesday,Meh,5,High,['Chest Day'],Home office,True,6.1,['Clash Royale'],"['Listening', 'Piano', 'Practice']",[]
2024-10-07,Monday,Neutral,4,Very High,"['Legs Day', 'Cardio']",Office,False,6.4,"[""Baldur's Gate""]","['Piano', 'Listening', 'Practice']",[]
2024-10-06,Sunday,Good,1,High,"['Back Day', 'Arms Day']",Weekend,True,6.9,['Clash Royale'],"['Bass', 'Piano', 'Practice']","['Hangout with Cami', 'Cooking']"
2024-10-05,Saturday,Good,3,Very High,[],Weekend,False,7.6,['Clash Royale'],"['Piano', 'Listening']","['Hangout with Cami', 'Dinner with Cami', 'Meditation']"
2024-10-04,Friday,Good,5,Low,[],Office,True,7.1,['Clash Royale'],['Listening'],[]
2024-10-03,Thursday,Good,4,Medium,"['Cardio', 'Arms Day']",Office,False,9.0,"[""Baldur's Gate""]","['Bass', 'Recording']",[]
2024-10-02,Wednesday,Great,1,High,['Arms Day'],Classes,False,5.5,"[""Baldur's Gate""]",['Practice'],"['Hangout with Cami', 'Dinner with Cami', 'Meditation']"
2024-10-01,Tuesday,Good,1,Very High,"['Arms Day', 'Cardio']",Classes,True,7.6,"['Chess', 'Zelda']","['Guitar', 'Bass']",['Hangout with Cami']
2024-09-30,Monday,Neutral,1,Low,"['Chest Day', 'Cardio']",Office,True,9.0,"['Chess', 'Zelda']","['Practice', 'Vocals', 'Recording']","['Meditation', 'Work in HabitLens', 'Hangout with Cami']"
2024-09-29,Sunday,Great,5,Medium,['Chest Day'],Weekend,True,7.4,"['Clash Royale', 'Chess']",['Composition'],"['Meditation', 'Work in HabitLens', 'Dinner with Cami']"
2024-09-28,Saturday,Great,1,Medium,[],Weekend,True,4.5,"['Clash Royale', 'Chess']",['Listening'],['Cooking']
2024-09-27,Friday,Meh,2,Low,[],Home office,True,8.9,['Zelda'],"['Recording', 'Guitar']","['Meditation', 'Dinner with Cami']"
2024-09-26,Thursday,Good,1,Medium,"['Arms Day', 'Cardio']",Weekend,True,7.2,"[""Baldur's Gate"", 'Zelda']",['Listening'],"['Meditation', 'Cooking', 'Work in HabitLens']"
2024-09-25,Wednesday,Good,5,Very High,[],Home office,False,6.8,['Chess'],['Practice'],"['Dinner with Cami', 'Hangout with Cami']"
2024-09-24,Tuesday,Meh,1,High,"['Legs Day', 'Cardio']",Classes,False,6.8,"['Zelda', ""Baldur's Gate""]","['Practice', 'Bass']",['Cooking']
2024-09-23,Monday,Good,4,Very Low,[],Office,True,6.2,['Clash Royale'],[],['Work in HabitLens']
2024-09-22,Sunday,Neutral,5,High,"['Back Day', 'Legs Day']",Weekend,True,5.5,"[""Baldur's Gate"", 'Clash Royale']",['Guitar'],"['Hangout with Cami', 'Dinner with Cami', 'Meditation']"
2024-09-21,Saturday,Good,1,Medium,[],Weekend,False,6.8,"['Clash Royale', 'Zelda']",['Vocals'],"['Dinner with Cami', 'Meditation']"
2024-09-20,Friday,Great,5,Medium,[],Classes,True,7.5,[],['Vocals'],"['Hangout with Cami', 'Cooking']"
2024-09-19,Thursday,Sad,5,High,[],Home office,False,8.5,[],"['Guitar', 'Vocals', 'Practice']","['Hangout with Cami', 'Work in HabitLens']"
2024-09-18,Wednesday,Great,1,Very High,"['Back Day', 'Arms Day']",Home office,True,7.3,"['Zelda', ""Baldur's Gate""]",[],[]
2024-09-17,Tuesday,Great,4,High,"['Back Day', 'Chest Day']",Weekend,False,5.7,['Zelda'],"['Recording', 'Piano']",[]
2024-09-16,Monday,Great,3,Very Low,[],Weekend,True,7.2,[],"['Piano', 'Guitar']","['Dinner with Cami', 'Work in HabitLens']"
2024-09-15,Sunday,Good,4,High,['Chest Day'],Weekend,True,8.6,"['Chess', 'Clash Royale']","['Listening', 'Recording', 'Composition']","['Meditation', 'Dinner with Cami', 'Work in HabitLens']"
2024-09-14,Saturday,Good,5,High,[],Weekend,True,6.9,[],"['Guitar', 'Practice']","['Dinner with Cami', 'Cooking']"
2024-09-13,Friday,Neutral,1,Medium,"['Chest Day', 'Cardio']",Office,True,6.6,[],"['Listening', 'Piano']",[]
2024-09-12,Thursday,Neutral,3,Very High,[],Home office,True,7.5,"[""Baldur's Gate"", 'Chess']","['Practice', 'Composition', 'Recording']",['Meditation']
2024-09-11,Wednesday,Sad,4,Medium,"['Back Day', 'Cardio']",Classes,True,9.0,"[""Baldur's Gate"", 'Zelda']",[],[]
2024-09-10,Tuesday,Neutral,2,Medium,['Back Day'],Home office,True,8.9,"[""Baldur's Gate""]",['Bass'],['Hangout with Cami']
2024-09-09,Monday,Sad,3,Medium,[],Classes,True,7.4,[],[],"['Cooking', 'Meditation', 'Work in HabitLens']"
2024-09-08,Sunday,Neutral,1,High,[],Weekend,False,8.8,"['Zelda', ""Baldur's Gate""]",[],['Dinner with Cami']
2024-09-07,Saturday,Good,2,High,"['Chest Day', 'Back Day']",Weekend,True,8.3,[],[],"['Dinner with Cami', 'Cooking', 'Hangout with Cami']"
2024-09-06,Friday,Good,4,Medium,['Legs Day'],Weekend,False,6.3,[],[],[]
2024-09-05,Thursday,Amazing,3,Medium,"['Arms Day', 'Chest Day']",Weekend,False,5.4,"['Clash Royale', 'Chess']","['Guitar', 'Listening']",['Work in HabitLens']
2024-09-04,Wednesday,Great,4,Medium,[],Classes,False,5.6,[],[],"['Cooking', 'Hangout with Cami']"
2024-09-03,Tuesday,Neutral,2,High,"['Cardio', 'Arms Day']",Home office,True,7.2,[],[],['Meditation']
2024-09-02,Monday,Neutral,5,Medium,['Back Day'],Home office,True,5.3,[],"['Vocals', 'Recording', 'Bass']","['Hangout with Cami', 'Cooking']"
2024-09-01,Sunday,Good,4,Medium,[],Weekend,False,7.6,"['Zelda', 'Clash Royale']","['Piano', 'Bass']","['Hangout with Cami', 'Meditation']"
2024-08-31,Saturday,Good,2,Medium,['Legs Day'],Weekend,False,5.9,"['Chess', 'Clash Royale']","['Composition', 'Guitar', 'Vocals']","['Hangout with Cami', 'Dinner with Cami', 'Cooking']"
2024-08-30,Friday,Great,5,High,['Back Day'],Home office,True,6.9,"[""Baldur's Gate""]",['Recording'],['Dinner with Cami']
2024-08-29,Thursday,Good,3,High,['Arms Day'],Classes,False,8.4,['Clash Royale'],"['Vocals', 'Listening']","['Work in HabitLens', 'Meditation', 'Hangout with Cami']"
2024-08-28,Wednesday,Great,4,Medium,[],Weekend,True,6.3,['Zelda'],"['Composition', 'Listening', 'Recording']",['Meditation']
2024-08-27,Tuesday,Great,3,Medium,"['Cardio', 'Legs Day']",Classes,False,9.0,[],"['Piano', 'Composition', 'Vocals']",[]
2024-08-26,Monday,Amazing,4,High,['Legs Day'],Home office,False,8.5,[],"['Listening', 'Composition']","['Meditation', 'Hangout with Cami']"
2024-08-25,Sunday,Neutral,4,High,[],Weekend,False,4.8,[],"['Guitar', 'Vocals', 'Composition']",['Cooking']
2024-08-24,Saturday,Neutral,4,High,[],Weekend,False,7.4,[],"['Vocals', 'Bass', 'Listening']","['Cooking', 'Hangout with Cami', 'Dinner with Cami']"
2024-08-23,Friday,Good,3,Medium,"['Back Day', 'Legs Day']",Home office,True,6.9,"['Zelda', 'Chess']","['Guitar', 'Composition']",['Cooking']
2024-08-22,Thursday,Neutral,1,Very Low,[],Office,False,4.3,['Chess'],[],['Cooking']
2024-08-21,Wednesday,Good,5,High,"['Back Day', 'Legs Day']",Home office,True,6.9,[],"['Guitar', 'Composition', 'Bass']",[]
2024-08-20,Tuesday,Neutral,2,Low,[],Home office,True,7.5,"['Clash Royale', 'Chess']",[],"['Work in HabitLens', 'Hangout with Cami', 'Meditation']"
2024-08-19,Monday,Neutral,5,Medium,[],Home office,True,7.3,"['Zelda', 'Clash Royale']","['Practice', 'Composition']",[]
2024-08-18,Sunday,Neutral,4,High,['Arms Day'],Weekend,False,6.7,['Zelda'],['Bass'],"['Hangout with Cami', 'Work in HabitLens']"
2024-08-17,Saturday,Sad,1,Low,"['Arms Day', 'Legs Day']",Weekend,True,7.9,['Zelda'],[],[]
2024-08-16,Friday,Amazing,3,High,"['Legs Day', 'Arms Day']",Office,True,8.8,"['Chess', ""Baldur's Gate""]","['Composition', 'Practice']","['Dinner with Cami', 'Hangout with Cami']"
2024-08-15,Thursday,Sad,1,Medium,['Arms Day'],Office,True,6.1,[],['Practice'],['Hangout with Cami']
2024-08-14,Wednesday,Neutral,3,Very Low,[],Home office,False,5.8,[],['Recording'],"['Hangout with Cami', 'Meditation']"
2024-08-13,Tuesday,Great,5,Very Low,"['Back Day', 'Legs Day']",Office,True,7.5,['Zelda'],"['Vocals', 'Guitar']","['Work in HabitLens', 'Meditation', 'Cooking']"
2024-08-12,Monday,Good,5,Medium,"['Chest Day', 'Legs Day']",Classes,False,9.0,"[""Baldur's Gate""]",[],"['Cooking', 'Meditation']"
2024-08-11,Sunday,Neutral,1,High,[],Weekend,True,5.8,"[""Baldur's Gate""]",[],['Hangout with Cami']
2024-08-10,Saturday,Good,5,Medium,"['Chest Day', 'Arms Day']",Weekend,True,8.5,['Zelda'],"['Vocals', 'Listening', 'Piano']",['Cooking']
2024-08-09,Friday,Neutral,4,Medium,[],Home office,False,7.8,"[""Baldur's Gate"", 'Zelda']","['Listening', 'Guitar']","['Work in HabitLens', 'Cooking']"
2024-08-08,Thursday,Meh,3,Medium,['Cardio'],Home office,True,7.2,"['Clash Royale', ""Baldur's Gate""]",['Composition'],['Work in HabitLens']
2024-08-07,Wednesday,Amazing,2,High,[],Classes,True,7.8,[],[],['Meditation']
2024-08-06,Tuesday,Meh,4,Medium,"['Back Day', 'Legs Day']",Office,True,7.0,"['Zelda', 'Chess']","['Recording', 'Piano']","['Work in HabitLens', 'Meditation', 'Hangout with Cami']"
